Unnamed: 0,Headline,Positive,Negative,Neutral,date,article_id
269,when music is purloined artists try to exploit opportunity,0.0366026945412159,0.0498588494956493,0.9135384559631348,22/01/2015,4543
270,rejecting a life of crime and hoping to help others,0.098736822605133,0.0418657548725605,0.8593974709510803,22/01/2015,4542
271,an elderly litterbug,0.0290208384394645,0.1095967218279838,0.8613824248313904,22/01/2015,4615
272,topless photos return at the sun tabloids page 3,0.0254808161407709,0.0373038984835147,0.937215268611908,22/01/2015,4539
273,gloom lifts and obama goes all out,0.2754400074481964,0.0594816170632839,0.665078341960907,22/01/2015,4538
274,us and cuba set to discuss diplomatic ties,0.163325235247612,0.0139663275331258,0.8227084279060364,22/01/2015,4536
275,nicholas kristof reagan obama and inequality,0.1251934319734573,0.0506044663488864,0.8242021203041077,22/01/2015,4535
276,broadcasting board of governors names chief executive,0.018885413184762,0.0947633385658264,0.8863512277603149,22/01/2015,4534
277,patriots drag league back into scandal,0.2046254873275756,0.141811653971672,0.6535628437995911,22/01/2015,4533
278,argentine calls detail efforts to shield iran,0.3522048890590668,0.1203175708651542,0.527477502822876,22/01/2015,4532
279,paging robert burns,0.0804309323430061,0.0466466285288333,0.872922420501709,22/01/2015,4565
280,quotation of the day,0.032858982682228,0.0645926594734191,0.9025484323501588,22/01/2015,4566
281,queens van driver accused of fatally shooting a rival,0.0335833244025707,0.8706710934638977,0.095745600759983,22/01/2015,4541
282,whats on tv thursday,0.0284962020814418,0.0573506467044353,0.914153218269348,22/01/2015,4569
283,throwback thursday jan 22 1973 roe v wade and the death of l b j,0.0272232517600059,0.4926894903182983,0.4800872802734375,22/01/2015,4612
284,corrections january 22 2015,0.0244110208004713,0.0646322816610336,0.910956621170044,22/01/2015,4567
285,icahn to seek two seats on gannetts board,0.0542082972824573,0.0213132537901401,0.9244784116744996,22/01/2015,4613
286,thousands of huawei workers respond to internal anti fraud campaign,0.0251202285289764,0.8517339825630188,0.1231457367539405,22/01/2015,4611
287,film highlights air pollutions broad reach,0.0669607371091842,0.0130432220175862,0.9199959635734558,22/01/2015,4601
288,louis vuitton fall 2015 collection paris mens fashion week live stream,0.0364520847797393,0.0326046831905841,0.9309431910514832,22/01/2015,4599
289,two former rp martin executives fined banned over lack of compliance,0.0188058018684387,0.9360470175743104,0.0451471395790576,22/01/2015,4596
290,royal bank of canada in 5 4 billion u s acquisition,0.0468447841703891,0.0184255447238683,0.9347296953201294,22/01/2015,4595
291,morning agenda goldman trumps volcker rule,0.0714812129735946,0.0447159148752689,0.8838028907775879,22/01/2015,4592
292,the powers and limits of e c b stimulus as viewed from davos,0.0379295013844966,0.017594875767827,0.9444756507873536,22/01/2015,4590
293,today in politics 80,0.0607630759477615,0.0240401811897754,0.9151967167854308,22/01/2015,4589
294,in myanmars black zones illicit chinese commerce is said to thrive,0.0299458112567663,0.777110755443573,0.1929434686899185,22/01/2015,4588
295,daily report internet in orbit linking much of world directly to google,0.0633635595440864,0.0164340287446975,0.920202374458313,22/01/2015,4587
296,daily clip report 107,0.0266182217746973,0.0547472089529037,0.918634593486786,22/01/2015,4600
297,latest news european central bank microsoft and sundance film festival,0.0281679313629865,0.0522179082036018,0.9196141362190248,22/01/2015,4584
298,discrimination with a smile,0.2665895521640777,0.0933276042342186,0.640082836151123,22/01/2015,4570
299,new york today up go the fares,0.1016595289111137,0.0292731914669275,0.8690673112869263,22/01/2015,4585
300,lessons of the james risen case,0.0912482738494873,0.0493082180619239,0.8594435453414917,22/01/2015,4571
301,suzlon group to sell german wind turbine business for 1 2 billion,0.0422141551971435,0.0153107233345508,0.9424750804901124,22/01/2015,4576
302,recalling romanias revolution,0.1094833761453628,0.033232145011425,0.8572845458984375,22/01/2015,4577
303,6 qs about the news unlocking scrolls preserved in eruption of vesuvius using x ray beams,0.0850618183612823,0.0144720552489161,0.9004660844802856,22/01/2015,4575
304,coffee may cut melanoma risk,0.5618510246276855,0.1947140097618103,0.2434349209070205,22/01/2015,4579
305,living with cancer coming to terms,0.0873908251523971,0.064148373901844,0.8484607934951782,22/01/2015,4581
306,swiss watchmakers jolted by currency shock,0.0464405789971351,0.7673952579498291,0.1861640661954879,22/01/2015,4582
307,k k r to acquire british train travel booking website,0.0601929202675819,0.0149705316871404,0.9248365759849548,22/01/2015,4583
308,do you ever write about challenges you face in life,0.0313480757176876,0.0678348466753959,0.900817096233368,22/01/2015,4578
309,test yourself history race and the northern states,0.0843507125973701,0.0232972763478755,0.8923520445823669,22/01/2015,4574
310,popcast asap yams and kim fowley departed tastemakers,0.0216671880334615,0.4445536136627197,0.5337791442871094,23/01/2015,5081
311,laugh in san diego show museum contemporary art,0.0448396801948547,0.0607989132404327,0.8943613767623901,23/01/2015,5078
312,insider tips nonfiction in 2015,0.0630053952336311,0.045508749783039,0.8914858102798462,23/01/2015,5077
313,first draft focus the week in political pictures 3,0.0287767313420772,0.0491161942481994,0.9221070408821106,23/01/2015,5074
314,20150123 WEEKINPIX,0.0346838496625423,0.0557419024407863,0.9095742106437684,23/01/2015,5072
315,paris mens fashion week maison margiela fall winter 2015,0.0365331582725048,0.0621928162872791,0.901274025440216,23/01/2015,5067
316,new issue for one city opera bidder a borrowed name,0.1186828985810279,0.012229174375534,0.8690879344940186,23/01/2015,5064
317,judge rules tommie rae hynie brown was married to james brown,0.0285349003970623,0.1294546723365783,0.8420104384422302,23/01/2015,5062
318,23comedy mcgarry,0.074852205812931,0.1069539040327072,0.8181938529014587,23/01/2015,5049
319,danielle steel couture week icon,0.0331326983869075,0.0753848850727081,0.891482412815094,23/01/2015,5054
320,hint for investors in rise in cash for wall st chiefs pay,0.285529613494873,0.0827240198850631,0.6317464113235474,23/01/2015,5052
321,23popcast,0.0381322056055069,0.0625528469681739,0.8993148803710938,23/01/2015,5048
322,comme des garcons homme plus fall 2015 menswear,0.061307918280363,0.024635724723339,0.914056360721588,23/01/2015,5047
323,polish group demands ida add context about german occupation,0.1183393597602844,0.0271404236555099,0.8545202016830444,23/01/2015,5046
324,at casting awards nina ariandas headshots christine baranskis surprise numbers,0.0960649698972702,0.0454670153558254,0.8584680557250977,23/01/2015,5045
325,20150124VOGEL HP,0.0417956635355949,0.0218508467078208,0.9363534450531006,23/01/2015,5042
326,third time is not the charm for soul doctor,0.0410544984042644,0.0431699752807617,0.9157754778862,23/01/2015,5044
327,new york alternate side parking rules suspended saturday,0.0151881650090217,0.6391348838806152,0.3456770181655884,23/01/2015,5083
328,23scene comme,0.0505286678671836,0.0268483608961105,0.9226229786872864,23/01/2015,5056
329,20150123 pod,0.0307006333023309,0.060419026762247,0.9088802933692932,23/01/2015,5086
330,congressional republicans call on f c c to release internal net neutrality document,0.0923044756054878,0.0240149050951004,0.8836806416511536,23/01/2015,5125
331,paris mens fashion week comme des garcons homme plus fall winter 2015,0.0455345623195171,0.0463140159845352,0.908151388168335,23/01/2015,5096
332,fashion news guccis new guy j c penney catalog alexander wang bean baggage,0.0345828086137771,0.0330275297164917,0.9323896169662476,23/01/2015,5039
333,00ANIMALRELATIONSHIPS,0.048915397375822,0.0237370319664478,0.9273475408554076,23/01/2015,5525
334,25SOCCER hp,0.0521542876958847,0.0340673141181468,0.9137783646583556,23/01/2015,5287
335,25SOCCER,0.071415938436985,0.0303286258131265,0.8982554078102112,23/01/2015,5274
336,ERNIEBANKS,0.0377228632569313,0.0366765968501567,0.9256005883216858,23/01/2015,5191
337,sounds like a plan,0.195863664150238,0.0137352366000413,0.7904011607170105,23/01/2015,5175
338,microsofts holographic vision triggers a flashback,0.0444854572415351,0.0849156305193901,0.8705989122390747,23/01/2015,5165
339,document fort hood shooting report of investigation redacted,0.0210235305130481,0.0571712255477905,0.921805202960968,23/01/2015,5156
340,ocwen reaches settlement with california regulator,0.7094154357910156,0.1271304339170456,0.1634541153907776,23/01/2015,5135
341,tracee ellis ross is big on big hair,0.0748009830713272,0.0161143410950899,0.909084677696228,23/01/2015,5132
342,20150123 lens oradea,0.0596415176987648,0.0500994473695755,0.8902590274810791,23/01/2015,5127
343,blackstone is said to raise 4 5 billion for energy fund,0.2401652485132217,0.0079695163294672,0.7518652081489563,23/01/2015,5123
344,23NYTNOW EVENINGSS,0.0312979407608509,0.0850640758872032,0.8836380243301392,23/01/2015,5118
345,u s attorney preet bharara to challenge insider trading ruling,0.0801615566015243,0.6220049262046814,0.297833502292633,23/01/2015,5115
346,daily kos founder considering run for congress,0.0342401154339313,0.0639361590147018,0.9018236994743348,23/01/2015,5113
347,what were reading 24,0.031973548233509,0.0591150484979152,0.908911406993866,23/01/2015,5110
348,sundance joe kris swanberg unexpected,0.0596889965236187,0.0482069477438926,0.8921040892601013,23/01/2015,5109
349,berluti fall 2015 menswear,0.0565251819789409,0.0364824123680591,0.9069924354553224,23/01/2015,5108
350,gorman at morgan stanley to receive 4 4 million stock bonus,0.0520017184317112,0.0167423095554113,0.9312559962272644,23/01/2015,5107
351,20150123 lens kia,0.0333053283393383,0.0396775528788566,0.9270171523094176,23/01/2015,5103
352,honoring orson welles in wisconsin,0.0777530595660209,0.026369746774435,0.8958771824836731,23/01/2015,5097
353,jan 23 2015 pictures of the day,0.0413526408374309,0.0512430556118488,0.9074043035507202,23/01/2015,5090
354,falling oil prices will help consumers and goldman sachs gary cohn says,0.9148090481758118,0.0343929715454578,0.0507979877293109,23/01/2015,5037
355,dreamworks cuts its staff and output,0.0072037694044411,0.9684731960296632,0.0243229679763317,23/01/2015,4823
356,astronomy night at the intrepid museum,0.042419746518135,0.0446143150329589,0.9129659533500672,23/01/2015,4709
357,opera classical music listings for jan 23 29,0.0220211837440729,0.0446517132222652,0.9333271384239196,23/01/2015,4815
358,mta raises fares subways and buses,0.0986480265855789,0.0358474589884281,0.8655045032501221,23/01/2015,4651
359,patriots bill belichick denies knowledge of deflated footballs,0.0432563722133636,0.156939297914505,0.7998042702674866,23/01/2015,4653
360,jazz listings for jan 23 29,0.0257971789687871,0.0552734099328517,0.918929398059845,23/01/2015,4814
361,the arrest of sheldon silver on corruption charges,0.0346456132829189,0.7126216888427734,0.2527326643466949,23/01/2015,4813
362,00ANIMALRELATIONSHIPS ES,0.0379465483129024,0.0316646359860897,0.9303888082504272,23/01/2015,14765
363,after arrest new york speaker sheldon silver should step down,0.0245336201041936,0.3183765411376953,0.65708988904953,23/01/2015,4656
364,court in egypt orders release of mubaraks sons pending corruption retrial,0.0347576551139354,0.822626531124115,0.1426158100366592,23/01/2015,4659
365,victoria azarenka and american women surge into third round of australian open,0.2139228880405426,0.0393338352441787,0.7467433214187622,23/01/2015,4662
366,regulating e cigarettes,0.0581928081810474,0.0304189883172512,0.9113881587982178,23/01/2015,4812
367,iran corruption official gets jail and 1 million fine in corruption case,0.0335826203227043,0.8551285862922668,0.1112887114286422,23/01/2015,4672
368,ayatollah khamenei appeals to western youth on islam and prejudice,0.1464813202619552,0.0144133111461997,0.8391054272651672,23/01/2015,4673
369,dance listings for jan 23 29,0.0187909975647926,0.0776210352778434,0.9035879969596864,23/01/2015,4816
370,burning garbage,0.0396647602319717,0.0565097741782665,0.9038254022598268,23/01/2015,4811
371,wendell h ford kentucky governor and senator dies at 90,0.0286547485738992,0.2960023581981659,0.6753429174423218,23/01/2015,4676
372,high rates of opioid prescriptions among women raise alarm,0.056018803268671,0.9125728607177734,0.0314084216952323,23/01/2015,4677
373,trying youths as adults,0.0367621220648288,0.0443289317190647,0.918908953666687,23/01/2015,4809
374,edgewater fire leaves homeless tenants distraught,0.013511317782104,0.9410515427589417,0.0454371310770511,23/01/2015,4685
375,anxiety and division flourish amid europes struggle with terrorism,0.0261035878211259,0.8394327163696289,0.1344637125730514,23/01/2015,4690
376,sheldon silver stands on the lip of a volcano of legal trouble,0.1565673053264618,0.2100906670093536,0.6333420276641846,23/01/2015,4808
377,outrage cruelty at a us meat lab,0.0554509945213794,0.7594731450080872,0.1850758343935012,23/01/2015,4807
378,sheldon silver predicting chaos in albany power balance,0.0536369197070598,0.7647677063941956,0.1815953850746154,23/01/2015,4691
379,its how you finish,0.040187370032072,0.0337446182966232,0.9260679483413696,23/01/2015,4806
380,white house citing israeli election says obama and netanhayu wont meet,0.083276942372322,0.0903997793793678,0.8263232707977295,23/01/2015,4692
381,why adnan syed of serial should have pleaded guilty,0.1073448881506919,0.1425060033798217,0.7501490712165833,23/01/2015,4804
382,mortdecai starring johnny depp,0.0605795383453369,0.0854267999529838,0.8539936542510986,23/01/2015,4802
383,20150123_healthquiz,0.0511455573141574,0.0537219047546386,0.8951324820518494,23/01/2015,4950
384,museum gallery listings for jan 23 29,0.0176411941647529,0.0828338116407394,0.8995250463485718,23/01/2015,4817
385,spare times for jan 23 29,0.0199540387839078,0.1421918869018554,0.8378541469573975,23/01/2015,4819
386,spare times for children for jan 23 29,0.0308615751564502,0.0551500208675861,0.9139883518218994,23/01/2015,4820
387,e c b s bazooka is a water pistol for emerging markets,0.0715946704149246,0.0129277855157852,0.9154775738716124,23/01/2015,4992
388,into the woods stripped down by fiasco theater,0.0645245984196662,0.2547841668128967,0.6806911826133728,23/01/2015,4851
389,film chinois at the beckett theater,0.0515302158892154,0.0439340025186538,0.9045357704162598,23/01/2015,4850
390,winners a domestic comedy at ensemble studio theater,0.0788743272423744,0.043757501989603,0.877368152141571,23/01/2015,4849
391,bud selig ends his reign as commissioner with no regrets,0.0291572585701942,0.1193794831633567,0.8514631986618042,23/01/2015,4848
392,inquiry sought after florida governor rick scott is accused of meddling,0.0641252174973487,0.7226700782775879,0.2132046967744827,23/01/2015,4847
393,winning lottery numbers for jan 22 2015,0.0266268923878669,0.0661675408482551,0.9072055816650392,23/01/2015,4846
394,obama not planning to meet with israeli premier,0.0276559963822364,0.0580263026058673,0.9143177270889282,23/01/2015,4845
395,boston marathon case surveys tell of troubles in selection of a jury,0.0751057341694831,0.2628766000270843,0.6620177030563354,23/01/2015,4844
396,friday night tykes returns with virtues played up,0.1245743259787559,0.0379368215799331,0.8374888300895691,23/01/2015,4843
397,jean lindenmann made interferon his lifes work is dead at 90,0.0221660826355218,0.0925610065460205,0.8852729201316833,23/01/2015,4841
398,jeb bush and mitt romney in gentlemanly meeting,0.0940745547413826,0.0224650017917156,0.8834604620933533,23/01/2015,4838
399,republican gathering in iowa offers platform to several possible 16 contenders,0.1972509175539016,0.0223554614931345,0.7803935408592224,23/01/2015,4837
400,peggy charren childrens tv crusader is dead at 86,0.0206872150301933,0.2110670655965805,0.7682457566261292,23/01/2015,4836
401,opening his mothers clothing shop and then heading to tel aviv for a rampage,0.0619174279272556,0.032216940075159,0.9058656096458436,23/01/2015,4835
402,a scorsese documentary on bill clinton is stalled,0.0395442247390747,0.0350683182477951,0.9253875017166138,23/01/2015,4834
403,in tamir rice shooting in cleveland many errors by police then a fatal one,0.0326277390122413,0.8028168082237244,0.1645554602146148,23/01/2015,4833
404,why a supreme court housing case could have a broad impact,0.0370061323046684,0.1298127025365829,0.8331811428070068,23/01/2015,4943
405,christie uses executive order to appoint an emergency manager in atlantic city,0.0264813471585512,0.1483748406171798,0.8251437544822693,23/01/2015,4831
406,jeff gordon says this will be his final full time nascar season,0.0235192906111478,0.0584615990519523,0.9180191159248352,23/01/2015,4646
407,automakers join to expand network of high speed charging stations,0.8284423351287842,0.0075289588421583,0.1640287637710571,23/01/2015,4830
408,conflict and smiles as us and cuba discuss ties,0.083815149962902,0.0573468655347824,0.8588379621505737,23/01/2015,4826
409,fast track on drug for ebola has faltered,0.8007068634033203,0.0151868853718042,0.1841062605381012,23/01/2015,4825
410,senate rejects human role in climate change,0.0411314703524112,0.3122271597385406,0.6466413736343384,23/01/2015,4824
411,paul krugman much too responsible,0.0821965038776397,0.0894975289702415,0.8283059597015381,23/01/2015,4822
412,kris van assch fall 2015 menswear,0.0370599664747715,0.0537455789744854,0.9091944694519044,23/01/2015,4990
413,david brooks the devotion leap,0.2304618507623672,0.025173470377922,0.7443646788597107,23/01/2015,4821
414,king abdullah who nudged saudi arabia forward dies at 90,0.1599292010068893,0.0827650055289268,0.7573058009147644,23/01/2015,4801
415,the duke of burgundy is an erotic hothouse flower,0.0324019193649292,0.1614428013563156,0.806155264377594,23/01/2015,4781
416,a monks interests captured on camera,0.0492725186049938,0.0463449694216251,0.9043825268745422,23/01/2015,4693
417,house gop discards bill banning abortion at 20 weeks but passes another restriction,0.0421880222856998,0.5749605894088745,0.3828513920307159,23/01/2015,4696
418,20150123 PROTEST,0.0313412956893444,0.0630613043904304,0.9055973291397096,23/01/2015,4749
419,20150123 STRUTH,0.0403900854289531,0.0520607680082321,0.9075490832328796,23/01/2015,4750
420,from city ballet hear the dance russia,0.0550747029483318,0.0364988967776298,0.9084263443946838,23/01/2015,4751
421,against the sun is a survival at sea story,0.0691961497068405,0.0391206294298172,0.8916832208633423,23/01/2015,4754
422,son of a gun a ewan mcgregor action adventure,0.0395365059375762,0.0651340335607528,0.8953294157981873,23/01/2015,4790
423,john c reillys group in lincoln center songbook series,0.0639636069536209,0.030787581577897,0.9052488803863524,23/01/2015,4756
424,saints and pelicans owner says wife will inherit team control,0.0374932400882244,0.0191536266356706,0.9433531165122986,23/01/2015,4757
425,in salvation army growing up gay in morocco,0.056886576116085,0.0482632555067539,0.8948501348495483,23/01/2015,4788
426,american songbook series reshapes the canon,0.1896091401576995,0.0183307360857725,0.7920601963996887,23/01/2015,4758
427,killers a slasher film by the mo brothers,0.0268338676542043,0.2478445619344711,0.7253215909004211,23/01/2015,4759
428,black sea stars jude law as a seething adventurer,0.1178221777081489,0.0834445208311081,0.7987332344055176,23/01/2015,4760
429,if a car is going to self drive it might as well self park too,0.0362013205885887,0.0324006900191307,0.9313979744911194,23/01/2015,4761
430,complaint offers motive for sheldon silvers fight against the moreland commission,0.1885853111743927,0.0240390300750732,0.7873757481575012,23/01/2015,4748
431,manny pacquiao the boxer is the focus of a documentary,0.0450094640254974,0.0568063296377658,0.8981842398643494,23/01/2015,4765
432,the people most at risk of losing insurance in the supreme courts health ruling,0.0223598256707191,0.8302517533302307,0.1473883688449859,23/01/2015,4767
433,the unofficial start of the presidential campaign,0.0350671149790287,0.0538150891661644,0.9111177921295166,23/01/2015,4989
434,cake stars jennifer aniston as an accident victim,0.0763572677969932,0.1143557429313659,0.8092870116233826,23/01/2015,4768
435,the boy next door stars jennifer lopez,0.0651207193732261,0.0843431055545806,0.8505361676216125,23/01/2015,4769
436,gary rydstroms strange magic from a george lucas story,0.0588400028645992,0.0328117609024047,0.908348262310028,23/01/2015,4787
437,anne hathaway falls for a crooner in song one,0.0572888553142547,0.1617259234189987,0.7809852361679077,23/01/2015,4785
438,browsing at metro curates and the ceramics and glass fair,0.0394539348781108,0.0391037687659263,0.9214423298835754,23/01/2015,4771
439,degenerate art to koonss made and heaven and much in between,0.0375546179711818,0.046751108020544,0.9156943559646606,23/01/2015,4772
440,at armorys winter antiques show volumes of variety,0.0642691403627395,0.0308851730078458,0.904845654964447,23/01/2015,4773
441,in the humbling al pacino plays an aging performer,0.0479298457503318,0.1446731686592102,0.8073970079421997,23/01/2015,4774
442,well never have paris stars simon helberg,0.0491088442504406,0.0608239881694316,0.8900671601295471,23/01/2015,4782
443,miss hill making dance matter behind the scenes with martha hill,0.0350752361118793,0.0544532127678394,0.9104715585708618,23/01/2015,4775
444,americons on the subprime mortgage disaster,0.0350192822515964,0.0222170948982238,0.94276362657547,23/01/2015,4766
445,theater listings for jan 23 29,0.0173688549548387,0.0938678756356239,0.8887632489204407,23/01/2015,4792
446,20150123 FAIRS,0.030098807066679,0.0590541362762451,0.9108470678329468,23/01/2015,4743
447,comedy listings for jan 23 29,0.0197244379669427,0.1134611591696739,0.8668144345283508,23/01/2015,4793
448,ecb unleashes aggressive stimulus plan,0.4277407228946686,0.0552976578474044,0.5169616341590881,23/01/2015,4698
449,jill leovys ghettoside a south los angeles murder case,0.0384367480874061,0.6136232018470764,0.3479401469230652,23/01/2015,4703
450,us food trucks will roll at milan worlds fair,0.0480185337364673,0.0353746935725212,0.9166067242622375,23/01/2015,4707
451,sharing itunes with the whole family,0.0759332031011581,0.0139877675101161,0.910079061985016,23/01/2015,4928
452,starbucks earnings sales jump outset bold growth push,0.9388217329978944,0.0341920778155326,0.0269861686974763,23/01/2015,4800
453,european central banks bond buying will help us tourists and investors,0.8081684708595276,0.00853649713099,0.1832950115203857,23/01/2015,4714
454,obamas proposed changes to 529 college savings plans would reduce benefits,0.1779456436634063,0.024843169376254,0.797211229801178,23/01/2015,4715
455,charlie hebdo attack leads to changes in french schools,0.0480843484401702,0.7392975687980652,0.2126180678606033,23/01/2015,4716
456,student contest winners the 2014 year in rap,0.1960245668888092,0.0249418187886476,0.7790336012840271,23/01/2015,4949
457,budapest festival orchestra plays at avery fisher hall,0.0391364432871341,0.0384463667869567,0.9224172234535216,23/01/2015,4719
458,former athletes sue north carolina over academic fraud,0.0178138241171836,0.9074327945709229,0.0747533813118934,23/01/2015,4722
459,sundance 2015 the bronze does not exactly wow on opening night,0.0397713221609592,0.0491412095725536,0.911087453365326,23/01/2015,4948
460,sufjan stevens brings the rodeo to bam,0.1765844225883484,0.0340858586132526,0.7893297076225281,23/01/2015,4726
461,tom steyer says he wont try to succeed barbara boxer in senate,0.0324349589645862,0.0855503305792808,0.8820146918296814,23/01/2015,4728
462,lincoln speaks words that transformed a nation at morgan library,0.1568778902292251,0.0153811033815145,0.8277410268783569,23/01/2015,4729
463,friday file,0.0306925065815448,0.0978337302803993,0.8714737892150879,23/01/2015,4731
464,joachim koester body electric,0.0615388229489326,0.0475404895842075,0.8909206986427307,23/01/2015,4733
465,a concert tribute for the guitarist jeff golub,0.094806008040905,0.0266164150089025,0.8785775899887085,23/01/2015,4734
466,ann toebbe remarried,0.0736403912305831,0.0497850812971591,0.8765745162963867,23/01/2015,4736
467,caroline bergvalls drift at callicoon,0.070719338953495,0.0775483399629592,0.8517323732376099,23/01/2015,4738
468,r100 a salarymans fantasy,0.0703610032796859,0.0189044829457998,0.9107345342636108,23/01/2015,4799
469,pop rock cabaret listings for jan 23 29,0.0236167665570974,0.0741419866681099,0.9022412896156312,23/01/2015,4798
470,movie listings for jan 23 29,0.0181082542985677,0.0949745550751686,0.8869171738624573,23/01/2015,4797
471,gianna commito,0.0761189088225364,0.0332154966890811,0.8906655311584473,23/01/2015,4739
472,small protest dispersed in cairo ahead of revolt anniversary,0.0274004191160202,0.7931803464889526,0.1794192939996719,23/01/2015,4794
473,rosetta finds out much about a comet even with a wayward lander,0.0818267166614532,0.0150187276303768,0.9031545519828796,23/01/2015,4741
474,citing falling oil prices iraq seeks arms on credit to fight isis,0.700738787651062,0.1915073096752166,0.1077538654208183,23/01/2015,4742
475,patriots bill belichick has no explanation perhaps tom brady will,0.0277980659157037,0.1228400617837905,0.8493618965148926,23/01/2015,4694
476,nigeria a bird flu outbreak spreads,0.0223599057644605,0.8769590854644775,0.1006810143589973,23/01/2015,4854
477,complaint details how silver earned millions from obscure legal work,0.0448794476687908,0.1872393637895584,0.7678812146186829,23/01/2015,4853
478,pennsylvania court blocks charges against attorney general kathleen kane,0.02137166634202,0.9114364981651306,0.0671918615698814,23/01/2015,4857
479,today in politics 81,0.0614099316298961,0.0248140841722488,0.9137759804725648,23/01/2015,4907
480,hong kong news editor attacked last year expresses hope for future of media,0.6699747443199158,0.0171156153082847,0.3129095733165741,23/01/2015,4906
481,the view from inside the stroller,0.113911285996437,0.023594457656145,0.8624942898750305,23/01/2015,4970
482,ready for hillary pac launches more fund raisers,0.45303675532341,0.0211864709854125,0.5257768034934998,23/01/2015,4969
483,video reviews of black sea cake and mommy,0.0701225250959396,0.024812925606966,0.9050645232200624,23/01/2015,5013
484,stay at home parents already get a tax preference,0.028935432434082,0.1867502778768539,0.7843143343925476,23/01/2015,4905
485,patrick chappatte in the newsroom,0.0292114168405532,0.0558984503149986,0.9148901700973512,23/01/2015,4904
486,see baja on a ship with a past,0.0722007676959037,0.0558200217783451,0.8719791769981384,23/01/2015,5012
487,junya watanabe man fall 2015 menswear,0.0390075780451297,0.0614946335554122,0.8994977474212646,23/01/2015,4903
488,daily report box prices its offering at 14 a share,0.0242847446352243,0.0371768288314342,0.9385384917259216,23/01/2015,4901
489,sundance 2015 a lesson or two from sundance 2014,0.0506455078721046,0.0642420724034309,0.885112464427948,23/01/2015,4973
490,new york today picturing a crime scene,0.0406320132315158,0.0761071294546127,0.8832609057426453,23/01/2015,4899
491,european central bank bond buying,0.0513865053653717,0.0271952059119939,0.921418309211731,23/01/2015,4564
492,ask well the best time of day to exercise,0.0534599721431732,0.0291767343878746,0.9173632264137268,23/01/2015,4895
493,anna fenninger has new goals to conquer in womens skiing,0.2071597576141357,0.0117320409044623,0.7811081409454346,23/01/2015,4568
494,japan islamic state,0.0319476574659347,0.070275530219078,0.8977767825126648,23/01/2015,4572
495,sony postpones earnings announcement blaming hacking attacks,0.0106507055461406,0.9267854690551758,0.0625637769699096,23/01/2015,4893
496,a toddlers view of new york city,0.039654154330492,0.0328629501163959,0.9274829030036926,23/01/2015,4891
497,6 qs about the news microsoft hololens a sensational vision of the pcs future,0.0858075991272926,0.0512618385255336,0.8629305362701416,23/01/2015,4889
498,airasia plane,0.047648299485445,0.0217287819832563,0.930622935295105,23/01/2015,4573
499,what does pegida say about germany,0.0269715096801519,0.0428203493356704,0.930208146572113,23/01/2015,4580
0,talk stays light at mens runway shows but signs of pariss sorrow linger,0.3106412887573242,0.4109508395195007,0.2784077823162079,23/01/2015,4586
1,latest news isis deadline yemen obama to india,0.0351524502038955,0.0774767398834228,0.887370765209198,23/01/2015,4898
2,video review the 2015 yaris is toyotas bare bones budget car,0.0836199522018432,0.0121605787426233,0.9042195081710817,23/01/2015,3834
3,morning agenda winklevosses plan bitcoin exchange,0.0338169932365417,0.0226229056715965,0.9435601234436036,23/01/2015,4909
4,bradley cooper to take the elephant man to london stage,0.0913721174001693,0.0320948474109172,0.876533031463623,23/01/2015,4910
5,verbatim a white house jab at tom brady,0.0463381148874759,0.3866893053054809,0.566972553730011,23/01/2015,5033
6,apollo seeks to raise fund to buy energy sector debt,0.297841340303421,0.007963852956891,0.6941947937011719,23/01/2015,5032
7,mens fall 2015 grunge trend,0.0294712241739034,0.146227017045021,0.8243018388748169,23/01/2015,4926
8,whats on this week around the world 7,0.0442055165767669,0.0642331689596176,0.8915613293647766,23/01/2015,4932
9,bbva agrees to sell stake in china citic bank for 1 7 billion,0.0865645259618759,0.012275218963623,0.9011602401733398,23/01/2015,4933
10,sundance 2015 robert redford minding his own business,0.0703780427575111,0.0758944973349571,0.8537274599075317,23/01/2015,4934
11,leaders in davos urge quick action to alter the effects of climate change,0.5943601727485657,0.0309394225478172,0.3747004568576813,23/01/2015,5030
12,bank of england governor backs e c b strategy,0.0587912462651729,0.0323160551488399,0.9088926911354064,23/01/2015,4984
13,25books_pod blog,0.0412747412919998,0.0441869162023067,0.914538323879242,23/01/2015,4982
14,daily clip report 108,0.0249474998563528,0.0606356523931026,0.9144168496131896,23/01/2015,4921
15,at the fulcrum of preventing another crisis,0.1697715669870376,0.2067059576511383,0.6235224604606628,23/01/2015,4980
16,correcting the trains grammar,0.0714721158146858,0.0450290217995643,0.8834988474845886,23/01/2015,4920
17,baldfaced hornet a selfless builder that stings,0.0590108260512352,0.4309803545475006,0.5100088119506836,23/01/2015,5023
18,paris mens fashion week junya watanabe fall winter 2015,0.0345678552985191,0.087589181959629,0.8778430223464966,23/01/2015,5022
19,london hedge fund founder sentenced to 13 years in prison,0.1071957051753997,0.5785459876060486,0.314258337020874,23/01/2015,4915
20,23scene margiela,0.0437904074788093,0.0606234744191169,0.8955861330032349,23/01/2015,5021
21,23scene junya,0.0661258921027183,0.023350266739726,0.9105238318443298,23/01/2015,5020
